TIME,Total_I,Total_U,MPPT1_Uin,MPPT1_Iin,MPPT1_Iout,MPPT2_Uin,MPPT2_Iin,MPPT2_Iout,BATTERY1_U,BATTERY1_I,BATTERY2_U,BATTERY2_I,UV_U_3V3,UV_I,POBC_I_5V,XMIT_A_12V,XMIT_B_12V,I_Atlas200DK-A,I_Atlas200DK-B,I_Pi-A,I_Pi-B,TEMP,POWER,MEM,AICORE,AICPU,CTRLCPU,MEM_BDWIDTH,INDEX,SUCCESS
1682819620,1459.0,16205.0,14000.0,440.0,1650.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1682819621,1436.0,16205.0,14000.0,440.0,1650.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,28.0,0.0,-1.0,-1.0
1682819622,1459.0,16205.0,14000.0,430.0,1660.0,13400.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,19.5,0.0,-1.0,-1.0
1682819623,1470.0,16210.0,14000.0,430.0,1660.0,13200.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,11.0,0.0,-1.0,-1.0
1682819624,1470.0,16205.0,14000.0,430.0,1660.0,13200.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,27.0,0.0,-1.0,-1.0
1682819625,1647.0,16201.0,14000.0,420.0,1660.0,13200.0,2110.0,1010.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1682819626,1425.0,16210.0,14000.0,420.0,1660.0,13400.0,2100.0,1000.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,7.0,0.0,-1.0,-1.0
1682819627,1459.0,16210.0,14000.0,420.0,1660.0,13400.0,2100.0,1000.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,29.0,0.0,-1.0,-1.0
1682819628,1431.0,16210.0,14000.0,400.0,1660.0,13400.0,2100.0,1000.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,18.5,0.0,-1.0,-1.0
1682819629,1447.0,16210.0,14000.0,400.0,1660.0,13200.0,2120.0,1000.0,16000.0,-140.0,16000.0,-140.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,8.0,0.0,-1.0,-1.0
1682819630,1439.0,16210.0,14000.0,400.0,1660.0,13200.0,2120.0,1000.0,16000.0,-140.0,16000.0,-130.0,3300.0,140.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,12.0,4.0,31.0,0.0,0.0,30.0,0.0,-1.0,-1.0
